id,country,product_group,shipment_mode,vendor,managed_by,fulfill_via,scheduled_date,delivered_date,year,month,year_month,freight_cost_usd,weight_kg,cost_per_kg,freight_category,delivery_status,days_variance,line_item_value,is_on_time,is_late,is_air,is_truck
1221,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-07-28,2009-07-28,2009,7,2009-07,0,NA,NA,Included,On-Time,0,490,1,0,0,1
1222,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-10-12,2009-08-05,2009,10,2009-10,0,NA,NA,Included,On-Time,-68,41300,1,0,0,1
1223,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-10-12,2009-07-28,2009,10,2009-10,0,NA,NA,Included,On-Time,-76,2838.2,1,0,0,1
1245,Côte d'Ivoire,HRDT,Air,BIO-RAD LABORATORIES (FRANCE),PMO - US,Direct Drop,2006-06-27,2006-06-27,2006,6,2006-06,1816.57,165,11.009515151515153,Numeric,On-Time,0,11076.45,1,0,1,0
1246,Côte d'Ivoire,HRDT,Air,Orasure Technologies Inc.,PMO - US,Direct Drop,2006-07-14,2006-07-14,2006,7,2006-07,1039.5,15,69.3,Numeric,On-Time,0,2400,1,0,1,0
1251,Vietnam,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2006-11-16,2006-11-16,2006,11,2006-11,3292.15,555,5.931801801801802,Numeric,On-Time,0,19600,1,0,1,0
1262,Haiti,HRDT,Air,Orasure Technologies Inc.,PMO - US,Direct Drop,2006-11-09,2006-11-09,2006,11,2006-11,1195.29,36,33.2025,Numeric,On-Time,0,6000,1,0,1,0
1279,Zimbabwe,ARV,Air,INTERNATIONAL HEALTHCARE DISTRIBUTORS,PMO - US,Direct Drop,2006-11-07,2006-11-07,2006,11,2006-11,0,135,NA,Included,On-Time,0,11096.8,1,0,1,0
1281,Nigeria,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2006-12-07,2006-12-07,2006,12,2006-12,4861.14,479,10.148517745302716,Numeric,On-Time,0,2994.9,1,0,1,0
1282,Vietnam,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2007-03-14,2007-03-14,2007,3,2007-03,18772.94,2575,7.290462135922329,Numeric,On-Time,0,276100,1,0,1,0
1283,Vietnam,ARV,Air,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2007-03-14,2007-03-14,2007,3,2007-03,42453.21,9170,4.629575790621592,Numeric,On-Time,0,144205,1,0,1,0
1285,Guyana,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2006-12-29,2006-12-29,2006,12,2006-12,4989.87,316,15.790727848101266,Numeric,On-Time,0,36000,1,0,1,0
1295,Mozambique,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2007-02-15,2007-02-15,2007,2,2007-02,0,25,NA,Included,On-Time,0,3288,1,0,1,0
1298,Vietnam,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2007-05-12,2007-05-12,2007,5,2007-05,31858.09,6813,4.676073682665493,Numeric,On-Time,0,525000,1,0,1,0
1299,Rwanda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2007-02-27,2007-02-27,2007,2,2007-02,NA,NA,NA,Cross-reference,On-Time,0,1087970.4,1,0,1,0
1300,Rwanda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2007-02-27,2007-02-27,2007,2,2007-02,NA,NA,NA,Cross-reference,On-Time,0,202340.5,1,0,1,0
1303,Ethiopia,HRDT,Air,Abbott GmbH & Co. KG,PMO - US,Direct Drop,2006-12-28,2006-12-28,2006,12,2006-12,0,NA,NA,Included,On-Time,0,16000,1,0,1,0
1306,Vietnam,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2007-08-24,2007-08-24,2007,8,2007-08,21439.59,2348,9.131000851788755,Numeric,On-Time,0,187500,1,0,1,0
1307,Nigeria,HRDT,Air,BIO-RAD LABORATORIES (FRANCE),PMO - US,Direct Drop,2007-03-15,2007-03-30,2007,3,2007-03,4445.75,402,11.05907960199005,Numeric,Late,15,28500,0,1,1,0
1309,Ethiopia,HRDT,Air,Abbott GmbH & Co. KG,PMO - US,Direct Drop,2007-01-15,2007-01-15,2007,1,2007-01,24859.45,1707,14.563239601640303,Numeric,On-Time,0,372000,1,0,1,0
1337,Côte d'Ivoire,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2007-10-23,2007-10-23,2007,10,2007-10,0,306,NA,Included,On-Time,0,14981.5,1,0,1,0
1347,Nigeria,HRDT,Air,Abbott GmbH & Co. KG,PMO - US,Direct Drop,2007-09-07,2007-09-07,2007,9,2007-09,5858.57,1194,4.9066750418760465,Numeric,On-Time,0,280000,1,0,1,0
1350,Côte d'Ivoire,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2007-10-02,2007-10-02,2007,10,2007-10,0,NA,NA,Included,On-Time,0,40565,1,0,1,0
1356,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2007-10-02,2007-10-02,2007,10,2007-10,13762.41,960,14.33584375,Numeric,On-Time,0,1920,1,0,1,0
1357,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2007-10-02,2007-10-02,2007,10,2007-10,NA,NA,NA,Cross-reference,On-Time,0,2100,1,0,1,0
1358,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2007-10-15,2007-10-15,2007,10,2007-10,NA,NA,NA,Cross-reference,On-Time,0,2100,1,0,1,0
1359,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2007-10-15,2007-10-15,2007,10,2007-10,4454.62,332,13.417530120481928,Numeric,On-Time,0,40500,1,0,1,0
1360,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2007-11-23,2007-11-23,2007,11,2007-11,16095.39,1955,8.232936061381073,Numeric,On-Time,0,277425,1,0,1,0
1361,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2007-08-27,2007-08-27,2007,8,2007-08,1767.38,117,15.105811965811968,Numeric,On-Time,0,41095,1,0,1,0
1383,Tanzania,HRDT,Air,"Standard Diagnostics, Inc.",PMO - US,Direct Drop,2007-09-19,2007-09-19,2007,9,2007-09,25165.3,3336,7.5435551558753,Numeric,On-Time,0,200000,1,0,1,0
1502,Rwanda,ARV,Air,ASPEN PHARMACARE,PMO - US,Direct Drop,2008-01-28,2008-01-28,2008,1,2008-01,7922.24,157,50.46012738853503,Numeric,On-Time,0,27353,1,0,1,0
1512,South Africa,ARV,NA,"JSI R&T INSTITUTE, INC.",PMO - US,Direct Drop,2008-01-29,2008-01-29,2008,1,2008-01,0,NA,NA,Included,On-Time,0,1447.8,1,0,NA,NA
1513,South Africa,ARV,NA,"JSI R&T INSTITUTE, INC.",PMO - US,Direct Drop,2008-01-29,2008-01-29,2008,1,2008-01,0,NA,NA,Included,On-Time,0,2850,1,0,NA,NA
1519,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2008-03-28,2008-03-28,2008,3,2008-03,2535.4,337,7.523442136498517,Numeric,On-Time,0,18333,1,0,1,0
1527,Nigeria,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2008-01-21,2008-01-21,2008,1,2008-01,28002.75,3336,8.394109712230216,Numeric,On-Time,0,270000,1,0,1,0
1529,Rwanda,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2008-01-28,2008-01-28,2008,1,2008-01,1511.25,113,13.373893805309734,Numeric,On-Time,0,30222.5,1,0,1,0
1530,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-02-01,2008-02-01,2008,2,2008-02,2429.85,125,19.4388,Numeric,On-Time,0,2100,1,0,1,0
1531,Kazakhstan,HRDT,Air,Orasure Technologies Inc.,PMO - US,Direct Drop,2007-12-27,2007-12-27,2007,12,2007-12,0,NA,NA,Included,On-Time,0,17500,1,0,1,0
1549,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-02-05,2008-02-05,2008,2,2008-02,2577.27,148,17.413986486486486,Numeric,On-Time,0,51993.5,1,0,1,0
1587,South Africa,ARV,NA,"JSI R&T INSTITUTE, INC.",PMO - US,Direct Drop,2008-01-21,2008-01-04,2008,1,2008-01,0,NA,NA,Included,On-Time,-17,573,1,0,NA,NA
1593,Botswana,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2008-07-03,2008-07-03,2008,7,2008-07,2496.62,154,16.21181818181818,Numeric,On-Time,0,14400,1,0,1,0
1594,Nigeria,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2008-09-19,2008-07-16,2008,9,2008-09,18864.37,2907,6.489291365669074,Numeric,On-Time,-65,277290,1,0,1,0
1618,Mozambique,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2008-03-27,2008-03-27,2008,3,2008-03,55746.59,9000,6.1940655555555555,Numeric,On-Time,0,288000,1,0,1,0
1628,Zambia,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2008-05-14,2008-05-14,2008,5,2008-05,24689,2052,12.03167641325536,Numeric,On-Time,0,193280,1,0,1,0
1634,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-06-06,2008-05-30,2008,6,2008-06,0,284,NA,Included,On-Time,-7,43,1,0,1,0
1637,Côte d'Ivoire,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2009-03-04,2009-03-04,2009,3,2009-03,1104.69,79,13.983417721518988,Numeric,On-Time,0,7803,1,0,1,0
1638,Mozambique,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-07-09,2008-07-04,2008,7,2008-07,5298.9,682,7.769648093841642,Numeric,On-Time,-5,215970,1,0,1,0
1643,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-04-08,2008-04-04,2008,4,2008-04,0,NA,NA,Included,On-Time,-4,0.7,1,0,1,0
1644,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-07-22,2008-07-22,2008,7,2008-07,5175.72,255,20.29694117647059,Numeric,On-Time,0,78120,1,0,1,0
1645,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-12-19,2008-12-19,2008,12,2008-12,7118.12,256,27.80515625,Numeric,On-Time,0,78120,1,0,1,0
1646,Guyana,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2008-05-06,2008-05-06,2008,5,2008-05,3740.04,832,4.495240384615385,Numeric,On-Time,0,26624,1,0,1,0
1647,Guyana,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-07-28,2008-07-28,2008,7,2008-07,959.46,49,19.580816326530613,Numeric,On-Time,0,15333.87,1,0,1,0
1648,Botswana,HRDT,Air,Orasure Technologies Inc.,PMO - US,Direct Drop,2008-04-11,2008-04-11,2008,4,2008-04,604,39,15.487179487179487,Numeric,On-Time,0,3500,1,0,1,0
1660,Zimbabwe,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-11-17,2008-10-21,2008,11,2008-11,0,NA,NA,Included,On-Time,-27,16.34,1,0,1,0
1673,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-24,2008-04-24,2008,4,2008-04,0,NA,NA,Included,On-Time,0,15760,1,0,0,1
1674,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-24,2008-04-24,2008,4,2008-04,0,NA,NA,Included,On-Time,0,47.28,1,0,0,1
1675,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-24,2008-04-24,2008,4,2008-04,0,NA,NA,Included,On-Time,0,10925,1,0,0,1
1691,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-07-07,2008-06-20,2008,7,2008-07,4159.45,507,8.20404339250493,Numeric,On-Time,-17,29232,1,0,1,0
1693,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2008-06-01,2008-06-01,2008,6,2008-06,3796.05,522,7.272126436781609,Numeric,On-Time,0,77145.6,1,0,1,0
1719,Côte d'Ivoire,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-05-09,2008-05-09,2008,5,2008-05,0,17,NA,Included,On-Time,0,2.5,1,0,1,0
1722,South Africa,ARV,NA,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-25,2008-04-07,2008,4,2008-04,0,NA,NA,Included,On-Time,-18,4614,1,0,NA,NA
1723,South Africa,ARV,NA,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-25,2008-04-25,2008,4,2008-04,0,NA,NA,Included,On-Time,0,4155,1,0,NA,NA
1724,South Africa,ARV,NA,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-04-25,2008-04-07,2008,4,2008-04,0,NA,NA,Included,On-Time,-18,1849,1,0,NA,NA
1730,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-05-28,2008-05-28,2008,5,2008-05,0,NA,NA,Included,On-Time,0,11.3,1,0,1,0
1797,Vietnam,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2008-10-03,2008-10-03,2008,10,2008-10,3013.09,81,37.19864197530865,Numeric,On-Time,0,2800,1,0,1,0
1798,Vietnam,ARV,Air,STRIDES ARCOLAB LIMITED,PMO - US,Direct Drop,2008-08-19,2008-08-19,2008,8,2008-08,7575.6,502,15.090836653386456,Numeric,On-Time,0,15631,1,0,1,0
1801,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-20,2008-05-08,2008,8,2008-08,0,NA,NA,Included,On-Time,-104,24783.3,1,0,0,1
1802,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-20,2008-05-21,2008,8,2008-08,0,NA,NA,Included,On-Time,-91,11060,1,0,0,1
1803,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-20,2008-05-14,2008,8,2008-08,0,NA,NA,Included,On-Time,-98,16630,1,0,0,1
1804,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-20,2008-05-08,2008,8,2008-08,0,NA,NA,Included,On-Time,-104,435.9,1,0,0,1
1820,Haiti,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-10-27,2008-10-27,2008,10,2008-10,2851.72,257,11.096186770428014,Numeric,On-Time,0,78610,1,0,1,0
1861,Rwanda,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2008-08-16,2008-08-16,2008,8,2008-08,5446.06,234,23.273760683760685,Numeric,On-Time,0,47260,1,0,1,0
1888,Rwanda,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-07-23,2008-07-22,2008,7,2008-07,30408.04,5311,5.725482959894559,Numeric,On-Time,-1,569281.31,1,0,1,0
1889,Rwanda,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-07-23,2008-07-23,2008,7,2008-07,38120.96,6768,5.632529550827423,Numeric,On-Time,0,725539.69,1,0,1,0
1905,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-09-19,2008-09-19,2008,9,2008-09,NA,NA,NA,Cross-reference,On-Time,0,37023,1,0,1,0
1919,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-10-03,2008-10-03,2008,10,2008-10,5822.44,1114,5.226606822262118,Numeric,On-Time,0,26143.5,1,0,1,0
1926,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-07-10,2008-07-14,2008,7,2008-07,0,NA,NA,Included,Late,4,663.5,0,1,0,1
1927,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-07-10,2008-07-08,2008,7,2008-07,0,NA,NA,Included,On-Time,-2,715,1,0,0,1
1928,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-07-10,2008-07-08,2008,7,2008-07,0,NA,NA,Included,On-Time,-2,1096.2,1,0,0,1
1929,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-07-10,2008-07-08,2008,7,2008-07,0,NA,NA,Included,On-Time,-2,150.48,1,0,0,1
1939,Zambia,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-09-22,2008-09-22,2008,9,2008-09,7303.52,889,8.215433070866142,Numeric,On-Time,0,30,1,0,1,0
1940,Guyana,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-10-29,2008-10-29,2008,10,2008-10,1047.39,49,21.375306122448983,Numeric,On-Time,0,15333.87,1,0,1,0
1941,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-10-15,2008-10-15,2008,10,2008-10,24870.05,1927,12.90609756097561,Numeric,On-Time,0,65.02,1,0,1,0
1942,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2008-09-12,2008-09-12,2008,9,2008-09,19992.75,1566,12.76676245210728,Numeric,On-Time,0,549931.25,1,0,1,0
1954,Vietnam,ARV,Air,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),PMO - US,Direct Drop,2008-12-02,2008-12-02,2008,12,2008-12,2709.98,113,23.98212389380531,Numeric,On-Time,0,35674.8,1,0,1,0
1955,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-11-24,2008-11-24,2008,11,2008-11,2568.6,159,16.154716981132076,Numeric,On-Time,0,12540,1,0,1,0
1956,Vietnam,ARV,Air,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),PMO - US,Direct Drop,2008-11-25,2008-11-25,2008,11,2008-11,3247.73,613,5.298091353996737,Numeric,On-Time,0,85596,1,0,1,0
1957,Vietnam,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2008-12-03,2008-12-03,2008,12,2008-12,2335.19,323,7.2296904024767805,Numeric,On-Time,0,26448,1,0,1,0
1971,Guyana,MRDT,Air,ZEPHYR BIOMEDICALS,PMO - US,Direct Drop,2008-12-15,2008-12-15,2008,12,2008-12,648.27,34,19.066764705882353,Numeric,On-Time,0,4050,1,0,1,0
1972,Ethiopia,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2008-11-03,2008-10-13,2008,11,2008-11,11066.17,2147,5.154247787610619,Numeric,On-Time,-21,160866,1,0,1,0
1973,Ethiopia,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2008-11-03,2008-11-03,2008,11,2008-11,7303.25,1445,5.054152249134948,Numeric,On-Time,0,107514,1,0,1,0
2008,Ethiopia,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2008-10-07,2008-10-07,2008,10,2008-10,44347.71,5057,8.769568914376112,Numeric,On-Time,0,160954,1,0,1,0
2014,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-25,2008-08-14,2008,8,2008-08,0,NA,NA,Included,On-Time,-11,7080,1,0,0,1
2015,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2008-08-25,2008-08-14,2008,8,2008-08,0,NA,NA,Included,On-Time,-11,557.6,1,0,0,1
2146,Ethiopia,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2009-01-26,2009-01-20,2009,1,2009-01,19882.25,2509,7.924372259864488,Numeric,On-Time,-6,79810,1,0,1,0
2147,Ethiopia,HRDT,Air,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",PMO - US,Direct Drop,2008-12-03,2008-12-03,2008,12,2008-12,22433.91,2535,8.849668639053254,Numeric,On-Time,0,80730,1,0,1,0
2148,Zimbabwe,HRDT,Air,BIOLYTICAL LABORATORIES INC.,PMO - US,Direct Drop,2009-02-03,2009-02-03,2009,2,2009-02,0,NA,NA,Included,On-Time,0,12706.65,1,0,1,0
2153,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2008-11-27,2008-11-27,2008,11,2008-11,2653.27,581,4.566729776247849,Numeric,On-Time,0,17400,1,0,1,0
2156,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-17,2008-10-09,2009,5,2009-05,0,NA,NA,Included,On-Time,-220,20410,1,0,0,1
2157,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-17,2008-10-09,2009,5,2009-05,0,NA,NA,Included,On-Time,-220,733.2,1,0,0,1
2158,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-17,2008-10-09,2009,5,2009-05,0,NA,NA,Included,On-Time,-220,424.08,1,0,0,1
2159,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-17,2008-10-09,2009,5,2009-05,0,NA,NA,Included,On-Time,-220,540.4,1,0,0,1
2171,Nigeria,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2009-04-08,2009-04-08,2009,4,2009-04,22451.67,1723,13.030568775391757,Numeric,On-Time,0,460080,1,0,1,0
2173,Namibia,HRDT,Air,INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,PMO - US,Direct Drop,2009-01-27,2009-01-27,2009,1,2009-01,963.34,3,321.11333333333334,Numeric,On-Time,0,225,1,0,1,0
2257,Guyana,HRDT,Air,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",PMO - US,Direct Drop,2009-02-25,2009-01-27,2009,2,2009-02,692.38,28,24.727857142857143,Numeric,On-Time,-29,2700,1,0,1,0
2295,Namibia,HRDT,Air,"Trinity Biotech, Plc",PMO - US,Direct Drop,2009-03-02,2009-03-02,2009,3,2009-03,1003.52,22,45.61454545454546,Numeric,On-Time,0,2176,1,0,1,0
2297,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2009-04-07,2009-04-07,2009,4,2009-04,9809.7,2228,4.402917414721724,Numeric,On-Time,0,21600,1,0,1,0
2298,Vietnam,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2009-04-10,2009-04-10,2009,4,2009-04,NA,NA,NA,Cross-reference,On-Time,0,7805,1,0,1,0
2305,Nigeria,ARV,Air,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),PMO - US,Direct Drop,2009-04-08,2009-04-08,2009,4,2009-04,7933.38,2067,3.83811320754717,Numeric,On-Time,0,1260000,1,0,1,0
2328,Haiti,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2009-03-16,2009-03-16,2009,3,2009-03,3241.06,382,8.484450261780104,Numeric,On-Time,0,117600,1,0,1,0
2399,Haiti,ARV,Air,Aurobindo Pharma Limited,PMO - US,Direct Drop,2009-04-02,2009-04-02,2009,4,2009-04,1903.54,187,10.179358288770054,Numeric,On-Time,0,10500,1,0,1,0
2417,Mozambique,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2009-05-26,2009-05-26,2009,5,2009-05,25052.69,2655,9.436041431261769,Numeric,On-Time,0,648000,1,0,1,0
2429,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-17,2008-11-28,2009,3,2009-03,0,NA,NA,Included,On-Time,-109,3359.84,1,0,1,0
2430,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-24,2008-12-01,2009,3,2009-03,0,NA,NA,Included,On-Time,-113,24583.3,1,0,1,0
2431,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-31,2008-12-02,2009,3,2009-03,0,NA,NA,Included,On-Time,-119,3390.85,1,0,1,0
2432,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-06-23,2009-01-29,2009,6,2009-06,0,NA,NA,Included,On-Time,-145,36582,1,0,1,0
2436,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-12,2008-12-30,2009,5,2009-05,0,NA,NA,Included,On-Time,-133,19062,1,0,1,0
2437,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-05-26,2009-01-22,2009,5,2009-05,0,NA,NA,Included,On-Time,-124,16307.2,1,0,1,0
2438,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-31,2008-11-21,2009,3,2009-03,0,NA,NA,Included,On-Time,-130,371,1,0,1,0
2439,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-30,2009-01-21,2009,3,2009-03,0,NA,NA,Included,On-Time,-68,2920,1,0,1,0
2440,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-03-30,2009-01-21,2009,3,2009-03,0,NA,NA,Included,On-Time,-68,4035.2,1,0,1,0
2441,Uganda,ARV,Air,BRISTOL-MYERS SQUIBB,PMO - US,Direct Drop,2009-05-04,2009-05-04,2009,5,2009-05,428.91,3000,0.14297,Numeric,On-Time,0,1100.4,1,0,1,0
2447,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-04-17,2009-04-17,2009,4,2009-04,0,NA,NA,Included,On-Time,0,160900,1,0,0,1
2450,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-06-25,2009-04-20,2009,6,2009-06,0,NA,NA,Included,On-Time,-66,2265.9,1,0,1,0
2451,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-06-25,2009-04-20,2009,6,2009-06,0,NA,NA,Included,On-Time,-66,15150,1,0,1,0
2463,Rwanda,ARV,Air,CIPLA LIMITED,PMO - US,Direct Drop,2009-04-20,2009-04-20,2009,4,2009-04,853.88,719,1.1875938803894297,Numeric,On-Time,0,71344,1,0,1,0
2474,South Africa,ARV,Air,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-07-31,2009-04-20,2009,7,2009-07,0,NA,NA,Included,On-Time,-102,1440,1,0,1,0
2475,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-07-31,2009-05-04,2009,7,2009-07,0,NA,NA,Included,On-Time,-88,43.2,1,0,0,1
2476,South Africa,ARV,Truck,S. BUYS WHOLESALER,PMO - US,Direct Drop,2009-07-31,2009-06-08,2009,7,2009-07,0,NA,NA,Included,On-Time,-53,43.2,1,0,0,1
2477,Guyana,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2009-06-05,2009-06-05,2009,6,2009-06,1859.79,130,14.306076923076922,Numeric,On-Time,0,38250,1,0,1,0
2478,Guyana,HRDT,Air,"Orgenics, Ltd",PMO - US,Direct Drop,2009-07-01,2009-07-01,2009,7,2009-07,1205.7,87,13.858620689655172,Numeric,On-Time,0,24840,1,0,1,0
