id,project_code,country,managed_by,fulfill_via,vendor_inco_term,product_group,sub_class,vendor,shipment_mode,shipment_mode_clean,scheduled_date,delivered_date,recorded_date,year,month,year_month,weight_kg,freight_cost_usd,freight_category,freight_flag,freight_outlier_flag,line_item_value,cost_per_kg,delivery_status,days_variance
11401,107-RW-T01,Rwanda,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-05-22,2007-05-22,2007-05-22,2007,5,2007-05,NA,2805.51,Numeric,FALSE,FALSE,42000,NA,On-Time,0
11402,107-RW-T01,Rwanda,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-05-22,2007-05-22,2007-05-22,2007,5,2007-05,NA,NA,Cross-reference,TRUE,FALSE,8340,NA,On-Time,0
11403,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,N/A,NA,2007-05-24,2007-05-24,2007-05-24,2007,5,2007-05,213,2129.46,Numeric,FALSE,FALSE,27800,9.997464788732394,On-Time,0
11404,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-06-05,2007-06-05,2007-06-05,2007,6,2007-06,3118,0,Included,TRUE,FALSE,122332.11,NA,On-Time,0
11407,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-07-20,2007-07-20,2007-07-20,2007,7,2007-07,222,1603,Numeric,FALSE,FALSE,45621,7.2207207207207205,On-Time,0
11408,107-RW-T01,Rwanda,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-08-06,2007-08-06,2007-08-06,2007,8,2007-08,195,4613.67,Numeric,FALSE,FALSE,68000,23.659846153846154,On-Time,0
11409,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-09-21,2007-09-21,2007-09-21,2007,9,2007-09,35,364.51,Numeric,FALSE,FALSE,1949.4,10.414571428571428,On-Time,0
11411,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,N/A,NA,2007-07-31,2007-07-31,2007-07-31,2007,7,2007-07,27,286.76,Numeric,FALSE,FALSE,6320,10.620740740740741,On-Time,0
11412,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-10-10,2007-10-10,2007-10-10,2007,10,2007-10,NA,NA,Cross-reference,TRUE,FALSE,5370.4,NA,On-Time,0
11417,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,N/A,NA,2007-07-18,2007-07-18,2007-07-18,2007,7,2007-07,2334,9343.18,Numeric,FALSE,FALSE,129040,4.003076263924593,On-Time,0
11418,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-07-18,2007-07-18,2007-07-18,2007,7,2007-07,870,1149.57,Numeric,FALSE,FALSE,164400,1.3213448275862067,On-Time,0
11419,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-07-18,2007-07-18,2007-07-18,2007,7,2007-07,NA,NA,Cross-reference,TRUE,FALSE,1567.5,NA,On-Time,0
11420,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-07-16,2007-07-16,2007-07-16,2007,7,2007-07,NA,NA,Cross-reference,TRUE,FALSE,45218,NA,On-Time,0
11424,113-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-07-30,2007-07-30,2007-07-30,2007,7,2007-07,280,1300.45,Numeric,FALSE,FALSE,52032,4.644464285714286,On-Time,0
11425,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-08-15,2007-08-15,2007-08-15,2007,8,2007-08,514,740.43,Numeric,FALSE,FALSE,7152.9,1.4405252918287936,On-Time,0
11426,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-08-03,2007-08-03,2007-08-03,2007,8,2007-08,2270,6889,Numeric,FALSE,FALSE,28000,3.0348017621145376,On-Time,0
11430,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-08-27,2007-08-27,2007-08-27,2007,8,2007-08,NA,NA,Cross-reference,TRUE,FALSE,1520,NA,On-Time,0
11431,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-08-17,2007-08-17,2007-08-17,2007,8,2007-08,1436,5911.5,Numeric,FALSE,FALSE,39319,4.116643454038997,On-Time,0
11432,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-09-04,2007-09-04,2007-09-04,2007,9,2007-09,1020,1998.5,Numeric,FALSE,FALSE,102600,1.959313725490196,On-Time,0
11433,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-09-04,2007-09-04,2007-09-04,2007,9,2007-09,36,1998.5,Numeric,FALSE,FALSE,957.6,55.513888888888886,On-Time,0
11434,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-08-21,2007-08-21,2007-08-21,2007,8,2007-08,3785,13116,Numeric,FALSE,FALSE,65868.8,3.4652575957727874,On-Time,0
11435,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-08-30,2007-08-30,2007-08-30,2007,8,2007-08,NA,NA,Cross-reference,TRUE,FALSE,391950,NA,On-Time,0
11436,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-08-30,2007-08-30,2007-08-30,2007,8,2007-08,NA,NA,Cross-reference,TRUE,FALSE,29838.6,NA,On-Time,0
11450,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,N/A,NA,2007-09-14,2007-09-14,2007-09-14,2007,9,2007-09,603,2839.2,Numeric,FALSE,FALSE,27331.5,4.708457711442786,On-Time,0
11452,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-10-05,2007-10-05,2007-10-05,2007,10,2007-10,NA,NA,Cross-reference,TRUE,FALSE,140000,NA,On-Time,0
11454,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-09-04,2007-09-04,2007-09-04,2007,9,2007-09,NA,NA,Cross-reference,TRUE,FALSE,48518.4,NA,On-Time,0
11456,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,N/A,NA,2007-09-14,2007-09-14,2007-09-14,2007,9,2007-09,1084,5181,Numeric,FALSE,FALSE,13122.5,4.779520295202952,On-Time,0
11458,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-11-26,2007-11-26,2007-11-26,2007,11,2007-11,4082,13484.72,Numeric,FALSE,FALSE,548156.7,3.3034590886820183,On-Time,0
11462,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-09-20,2007-09-20,2007-09-20,2007,9,2007-09,NA,NA,Cross-reference,TRUE,FALSE,2445.72,NA,On-Time,0
11464,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-10-31,2007-10-31,2007-10-31,2007,10,2007-10,2526,1871.05,Numeric,FALSE,FALSE,288000,0.7407165479018211,On-Time,0
11472,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,N/A,NA,2007-09-21,2007-09-21,2007-09-21,2007,9,2007-09,267,3094,Numeric,FALSE,FALSE,4277.5,11.588014981273409,On-Time,0
11473,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Air,Air,2007-10-22,2007-10-22,2007-10-22,2007,10,2007-10,NA,NA,Cross-reference,TRUE,FALSE,5.95,NA,On-Time,0
11474,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-25,2007-11-25,2007-11-25,2007,11,2007-11,4256,5145.86,Numeric,FALSE,FALSE,23101.2,1.2090836466165413,On-Time,0
11475,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-25,2007-11-25,2007-11-25,2007,11,2007-11,NA,NA,Cross-reference,TRUE,FALSE,111000,NA,On-Time,0
11476,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-01,2007-11-01,2007-11-01,2007,11,2007-11,NA,NA,Cross-reference,TRUE,FALSE,23400,NA,On-Time,0
11477,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-29,2007-11-29,2007-11-29,2007,11,2007-11,NA,NA,Cross-reference,TRUE,FALSE,63000,NA,On-Time,0
11478,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-11-12,2007-11-12,2007-11-12,2007,11,2007-11,1482,1566.19,Numeric,FALSE,FALSE,144000,1.056808367071525,On-Time,0
11479,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-26,2008-02-26,2008-02-26,2008,2,2008-02,2581,19832.46,Numeric,FALSE,FALSE,262969.5,7.68402169701666,On-Time,0
11480,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-19,2008-02-19,2008-02-19,2008,2,2008-02,7191,12349.51,Numeric,FALSE,FALSE,294977.61,1.7173564177444027,On-Time,0
11481,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-19,2008-02-19,2008-02-19,2008,2,2008-02,NA,NA,Cross-reference,TRUE,FALSE,444838.39,NA,On-Time,0
11483,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-11-22,2007-11-22,2007-11-22,2007,11,2007-11,9248,25563,Numeric,FALSE,FALSE,28756.5,2.7641652249134947,On-Time,0
11484,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-22,2007-11-22,2007-11-22,2007,11,2007-11,NA,NA,Cross-reference,TRUE,FALSE,83348.5,NA,On-Time,0
11485,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2007-11-26,2007-11-26,2007-11-26,2007,11,2007-11,1620,6785.1,Numeric,FALSE,FALSE,472342.5,4.1883333333333335,On-Time,0
11490,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-11-29,2007-11-29,2007-11-29,2007,11,2007-11,3681,10666,Numeric,FALSE,FALSE,212800,2.8975821787557727,On-Time,0
11491,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-12-14,2007-12-14,2007-12-14,2007,12,2007-12,1271,10722.75,Numeric,FALSE,FALSE,44679.4,8.436467348544452,On-Time,0
11492,125-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-12-31,2007-12-31,2007-12-31,2007,12,2007-12,NA,NA,Cross-reference,TRUE,FALSE,1800,NA,On-Time,0
11493,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-01-17,2008-01-17,2008-01-17,2008,1,2008-01,NA,NA,Cross-reference,TRUE,FALSE,164.4,NA,On-Time,0
11494,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-12-03,2007-12-03,2007-12-03,2007,12,2007-12,NA,NA,Cross-reference,TRUE,FALSE,2241.96,NA,On-Time,0
11495,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-12-03,2007-12-03,2007-12-03,2007,12,2007-12,NA,NA,Cross-reference,TRUE,FALSE,6920.4,NA,On-Time,0
11496,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,N/A,NA,2008-02-22,2008-02-22,2008-02-22,2008,2,2008-02,9386,33363.16,Numeric,FALSE,TRUE,34501.5,3.5545663754528025,On-Time,0
11497,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2008-01-08,2008-01-08,2008-01-08,2008,1,2008-01,3454,12492,Numeric,FALSE,FALSE,548156.7,3.61667631731326,On-Time,0
11500,119-NA-T01,Namibia,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-11-30,2007-11-30,2007-11-30,2007,11,2007-11,61,870.4,Numeric,FALSE,FALSE,7500,14.268852459016394,On-Time,0
11501,119-NA-T01,Namibia,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2007-12-06,2007-12-06,2007-12-06,2007,12,2007-12,43,1542.15,Numeric,FALSE,FALSE,5250,35.8639534883721,On-Time,0
11507,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-01-09,2008-01-09,2008-01-09,2008,1,2008-01,NA,NA,Cross-reference,TRUE,FALSE,1371.04,NA,On-Time,0
11508,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2007-12-28,2007-12-28,2007-12-28,2007,12,2007-12,170,1301,Numeric,FALSE,FALSE,912,7.652941176470589,On-Time,0
11510,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-12-24,2007-12-24,2007-12-24,2007,12,2007-12,1594,6035.4,Numeric,FALSE,FALSE,464782.5,3.786323713927227,On-Time,0
11511,113-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test,SCMS from RDC,Air,Air,2008-01-11,2008-01-11,2008-01-11,2008,1,2008-01,1052,4641.85,Numeric,FALSE,FALSE,70160,4.41240494296578,On-Time,0
11512,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-01-17,2008-01-17,2008-01-17,2008,1,2008-01,NA,NA,Cross-reference,TRUE,FALSE,26108.48,NA,On-Time,0
11515,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-03-05,2008-03-05,2008-03-05,2008,3,2008-03,NA,NA,Cross-reference,TRUE,FALSE,3200,NA,On-Time,0
11516,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-01-15,2008-01-15,2008-01-15,2008,1,2008-01,237,1154.5,Numeric,FALSE,FALSE,19798,4.871308016877637,On-Time,0
11517,107-RW-T01,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-29,2008-02-29,2008-02-29,2008,2,2008-02,859,5531.4,Numeric,FALSE,FALSE,24660,6.439348079161816,On-Time,0
11518,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,N/A,NA,2008-01-15,2008-01-15,2008-01-15,2008,1,2008-01,NA,NA,Cross-reference,TRUE,FALSE,21,NA,On-Time,0
11520,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-12-14,2007-12-14,2007-12-14,2007,12,2007-12,33,755.5,Numeric,FALSE,FALSE,9095,22.893939393939394,On-Time,0
11521,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-05,2008-02-05,2008-02-05,2008,2,2008-02,NA,NA,Cross-reference,TRUE,FALSE,275576,NA,On-Time,0
11522,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-07,2008-02-07,2008-02-07,2008,2,2008-02,317,1628.18,Numeric,FALSE,FALSE,74698,5.136214511041009,On-Time,0
11523,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2008-01-16,2008-01-16,2008-01-16,2008,1,2008-01,272,2047,Numeric,FALSE,FALSE,4910.4,7.525735294117647,On-Time,0
11524,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2007-12-20,2008-01-16,2008-01-16,2007,12,2007-12,1650,11339.5,Numeric,FALSE,FALSE,89680,6.872424242424242,Late,27
11525,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-25,2008-02-25,2008-02-25,2008,2,2008-02,NA,NA,Cross-reference,TRUE,FALSE,248400,NA,On-Time,0
11526,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-02-05,2008-02-05,2008-02-05,2008,2,2008-02,345,1888.48,Numeric,FALSE,FALSE,77500,5.473855072463768,On-Time,0
11527,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-03-05,2008-03-05,2008-03-05,2008,3,2008-03,4303,12894.85,Numeric,FALSE,FALSE,18559.2,2.996711596560539,On-Time,0
11528,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2008-07-29,2008-07-29,2008-07-29,2008,7,2008-07,3882,5468.93,Numeric,FALSE,FALSE,600500,1.4087918598660485,On-Time,0
11529,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-04-03,2008-04-03,2008-04-03,2008,4,2008-04,NA,NA,Cross-reference,TRUE,FALSE,225307.6,NA,On-Time,0
11530,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-06-13,2008-06-13,2008-06-13,2008,6,2008-06,1667,19069.17,Numeric,FALSE,FALSE,60666.2,11.439214157168566,On-Time,0
11531,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2008-07-23,2008-07-23,2008-07-23,2008,7,2008-07,3457,1934.31,Numeric,FALSE,FALSE,540450,0.5595342782759618,On-Time,0
11532,100-PK-T01,Pakistan,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Air,Air,2008-05-19,2008-05-19,2008-05-19,2008,5,2008-05,NA,NA,Cross-reference,TRUE,FALSE,0.2,NA,On-Time,0
11533,131-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-05-14,2008-05-14,2008-05-14,2008,5,2008-05,2095,10098.25,Numeric,FALSE,FALSE,2177.92,4.820167064439141,On-Time,0
11535,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2008-03-28,2008-03-28,2008-03-28,2008,3,2008-03,4345,14637,Numeric,FALSE,FALSE,620962.74,3.3686996547756043,On-Time,0
11536,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-06-19,2008-06-19,2008-06-19,2008,6,2008-06,NA,NA,Cross-reference,TRUE,FALSE,238.7,NA,On-Time,0
11537,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2008-06-02,2008-06-02,2008-06-02,2008,6,2008-06,77,991.49,Numeric,FALSE,FALSE,1519,12.876493506493507,On-Time,0
11538,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2008-04-22,2008-04-23,2008-04-23,2008,4,2008-04,NA,NA,Cross-reference,TRUE,FALSE,157746.9,NA,Late,1
11539,123-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-07-31,2008-07-31,2008-07-31,2008,7,2008-07,NA,NA,Cross-reference,TRUE,FALSE,20406.8,NA,On-Time,0
11540,105-GY-T01,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-07-25,2008-07-25,2008-07-25,2008,7,2008-07,377,5228.67,Numeric,FALSE,FALSE,1249.9,13.869151193633952,On-Time,0
11541,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-03-19,2008-03-19,2008-03-19,2008,3,2008-03,NA,NA,Cross-reference,TRUE,FALSE,600,NA,On-Time,0
11542,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2008-07-01,2008-07-01,2008-07-01,2008,7,2008-07,14,1015.24,Numeric,FALSE,FALSE,1680,72.51714285714286,On-Time,0
11543,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-04-21,2008-04-21,2008-04-21,2008,4,2008-04,NA,NA,Cross-reference,TRUE,FALSE,12285,NA,On-Time,0
11545,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2008-04-01,2008-04-01,2008-04-01,2008,4,2008-04,1955,6923.3,Numeric,FALSE,FALSE,72594.25,3.5413299232736573,On-Time,0
11547,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Air,Air,2008-03-13,2008-03-13,2008-03-13,2008,3,2008-03,61,1225.42,Numeric,FALSE,FALSE,2.5,20.088852459016394,On-Time,0
11548,119-NA-T01,Namibia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-03-14,2008-03-14,2008-03-14,2008,3,2008-03,1815,6074.62,Numeric,FALSE,FALSE,252210,3.3468980716253443,On-Time,0
11550,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,N/A,NA,2008-04-07,2008-04-07,2008-04-07,2008,4,2008-04,167,1472.77,Numeric,FALSE,FALSE,19575,8.818982035928144,On-Time,0
11551,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2008-04-11,2008-04-11,2008-04-11,2008,4,2008-04,14,896.55,Numeric,FALSE,FALSE,576.64,64.03928571428571,On-Time,0
11552,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-03-06,2008-03-06,2008-03-06,2008,3,2008-03,3858,12047.8,Numeric,FALSE,FALSE,199120,3.1228097459823743,On-Time,0
11553,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-04-14,2008-04-14,2008-04-14,2008,4,2008-04,NA,NA,Cross-reference,TRUE,FALSE,230060.25,NA,On-Time,0
11554,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-05-22,2008-05-22,2008-05-22,2008,5,2008-05,7719,6260.71,Numeric,FALSE,FALSE,288600,0.8110778598264023,On-Time,0
11555,113-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2008-07-26,2008-07-26,2008-07-26,2008,7,2008-07,NA,NA,Cross-reference,TRUE,FALSE,48040,NA,On-Time,0
11556,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2008-07-23,2008-07-23,2008-07-23,2008,7,2008-07,NA,NA,Cross-reference,TRUE,FALSE,432000,NA,On-Time,0
11557,105-GY-T01,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-05-20,2008-05-20,2008-05-20,2008,5,2008-05,347,4220.15,Numeric,FALSE,FALSE,125766,12.161815561959653,On-Time,0
11558,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-07-10,2008-07-10,2008-07-10,2008,7,2008-07,572,4152.56,Numeric,FALSE,FALSE,33034.32,7.2597202797202804,On-Time,0
11559,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-09-26,2008-09-26,2008-09-26,2008,9,2008-09,587,1153.97,Numeric,FALSE,FALSE,106038,1.96587734241908,On-Time,0
11560,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-11-11,2008-11-11,2008-11-11,2008,11,2008-11,229,1774.3,Numeric,FALSE,FALSE,39500,7.7480349344978166,On-Time,0
11561,113-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2008-11-19,2008-11-19,2008-11-19,2008,11,2008-11,8855,29883.7,Numeric,FALSE,FALSE,16000,3.3747826086956523,On-Time,0
11562,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-12-11,2008-12-11,2008-12-11,2008,12,2008-12,132,1659.48,Numeric,FALSE,FALSE,18793.9,12.571818181818182,On-Time,0
11563,102-KE-T01,Kenya,PMO - US,From RDC,N/A - From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Truck,Truck,2008-10-23,2008-10-23,2008-10-23,2008,10,2008-10,NA,0,Included,TRUE,FALSE,50,NA,On-Time,0
11564,105-GY-T01,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2008-11-21,2008-11-21,2008-11-21,2008,11,2008-11,49,1465.71,Numeric,FALSE,FALSE,3286.4,29.912448979591836,On-Time,0
11565,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2009-03-03,2009-03-03,2009-03-03,2009,3,2009-03,3,978.92,Numeric,FALSE,FALSE,395,326.3066666666667,On-Time,0
